opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,cycle_time,revenue_log,employees_log,Target,Score_Risco
TQV7CO87,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-12-12,2017-12-18,480.0,retail,2007.0,894.33,1635.0,Italy,,GTX,550.0,Melvin Marxen,Central,6,6.797192365399952,7.400009517162692,1,57
KIZOEC3M,Anna Snelling,GTX Plus Basic,dambase,Lost,2017-10-21,2017-10-23,0.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,1096.0,Dustin Brinkmann,Central,2,7.684774748078207,7.982416346827733,0,58
8EAINY61,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-04-11,2017-04-18,0.0,retail,1996.0,2214.94,5374.0,United States,,GTX,550.0,Summer Sewald,West,7,7.703431971688343,8.589513852995864,0,56
WVG1CIHX,Reed Clapper,GTX Plus Pro,Mathtouch,Won,2017-02-28,2017-06-03,6046.0,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,5482.0,Rocco Neubert,East,95,8.015809518475102,9.160834952072344,1,40
AJ3CFCFA,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-08-09,2017-11-19,0.0,services,1982.0,792.46,1299.0,United States,,GTX,1096.0,Celia Rouche,West,102,6.676403129118039,7.170119543449628,0,40
D77SFTS4,Jonathan Berthelot,GTX Plus Basic,Warephase,Lost,2017-02-02,2017-03-12,0.0,services,1997.0,2041.73,5276.0,United States,,GTX,1096.0,Melvin Marxen,Central,38,7.622042427493597,8.571113033405668,0,44
RYF41KOV,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,2017-10-24,2017-10-25,0.0,entertainment,1998.0,217.87,551.0,United States,,GTX,1096.0,Melvin Marxen,Central,1,5.3884779462559935,6.313548046277095,0,54
RTKUPEX7,Zane Levy,GTX Plus Basic,J-Texon,Lost,2017-02-03,2017-06-10,0.0,retail,1989.0,1388.67,3583.0,United States,,GTX,1096.0,Summer Sewald,West,127,7.2368215878665625,8.18423477409482,0,46
EQS3UNXX,Markita Hansen,GTX Basic,Condax,Lost,2017-06-27,2017-07-06,0.0,medical,2017.0,4.54,9.0,United States,,GTX,550.0,Celia Rouche,West,9,1.7119945007591924,2.302585092994046,0,57
H9JPB7GW,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-03-03,2017-03-09,542.0,retail,2007.0,894.33,1635.0,Italy,,GTX,550.0,Dustin Brinkmann,Central,6,6.797192365399952,7.400009517162692,1,64
Y2DLFFN6,Gladys Colclough,MG Advanced,Cancity,Won,2017-09-27,2017-09-30,2800.0,retail,2001.0,718.62,2448.0,United States,,MG,3393.0,Melvin Marxen,Central,3,6.578723294908609,7.803435056952168,1,64
8Z1SIQSI,Zane Levy,GTXPro,Rantouch,Lost,2017-07-04,2017-07-09,0.0,telecommunications,1994.0,1188.42,3015.0,United States,,,,Summer Sewald,West,5,7.081221072332061,8.011686729127847,0,60
PW5OGY78,Vicki Laflamme,MG Special,Konex,Lost,2017-02-08,2017-05-29,0.0,technolgy,1980.0,7708.38,13756.0,United States,,MG,55.0,Celia Rouche,West,110,8.950193048278516,9.529303064460995,0,40
QQ96SPTU,Maureen Marcano,GTX Plus Basic,Newex,Won,2017-05-12,2017-08-23,1144.0,services,1991.0,1012.72,3492.0,Germany,,GTX,1096.0,Summer Sewald,West,103,6.921382011896794,8.158516244806831,1,40
7T9J42UX,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Won,2017-07-01,2017-07-11,4391.0,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,5482.0,Dustin Brinkmann,Central,10,7.110467525423826,7.823245690685523,1,50
NBUHFAKW,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Won,2017-11-25,2017-12-28,2477.0,retail,2007.0,894.33,1635.0,Italy,,MG,3393.0,Dustin Brinkmann,Central,33,6.797192365399952,7.400009517162692,1,47
M1QKPX6R,James Ascencio,GTXPro,Green-Plus,Won,2017-02-15,2017-05-21,4542.0,services,2003.0,692.19,1922.0,United States,,,,Summer Sewald,West,95,6.541304131886272,7.56164174558878,1,41
AZOXWEKL,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,2017-04-17,2017-05-02,0.0,technolgy,2005.0,1520.66,1806.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,15,7.3275571231903545,7.499423290592229,0,46
O3K5RKMI,Darcel Schlecht,GTX Plus Basic,Treequote,Won,2017-07-18,2017-07-19,752.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,1096.0,Melvin Marxen,Central,1,8.569233306863506,9.059052257762401,1,56
OY08XJ2E,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,2017-10-28,2017-11-12,1079.0,retail,1990.0,2520.83,3502.0,United States,,GTX,1096.0,Cara Losch,East,15,7.832740107432939,8.161375023197486,1,43
TPNU79C1,Darcel Schlecht,MG Special,Toughzap,Won,2017-06-28,2017-09-29,54.0,retail,1995.0,332.43,799.0,United States,,MG,55.0,Melvin Marxen,Central,93,5.809432948272155,6.684611727667927,1,42
P2VXL7MO,Hayden Neloms,GTX Plus Pro,Scotfind,Won,2017-04-08,2017-04-10,4761.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,5482.0,Celia Rouche,West,2,8.757134074332273,9.728002573001161,1,54
1E2LYCWP,Boris Faz,GTXPro,Plussunin,Lost,2017-04-23,2017-04-24,0.0,retail,2003.0,1419.98,4018.0,United States,,,,Rocco Neubert,East,1,7.259102053402697,8.2987883944492,0,55
561707V4,Vicki Laflamme,GTXPro,Xx-holding,Won,2017-01-14,2017-03-17,4554.0,finance,1993.0,7537.24,20293.0,United States,,,,Celia Rouche,West,62,8.927744012004242,9.918080554839028,1,45
C35YI5NJ,Markita Hansen,GTXPro,Singletechno,Won,2017-10-09,2017-12-25,4753.0,retail,1996.0,2214.94,5374.0,United States,,,,Celia Rouche,West,77,7.703431971688343,8.589513852995864,1,48
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,employment,1988.0,2059.9,3644.0,United States,,GTX,550.0,Summer Sewald,West,73,7.630898059577463,8.201111644442758,0,45
637HKAFD,Zane Levy,GTX Basic,Plexzap,Won,2017-04-04,2017-06-29,564.0,retail,2001.0,2437.85,4874.0,United States,,GTX,550.0,Summer Sewald,West,86,7.799281895709674,8.491875383431948,1,47
ZCAEQT06,Lajuana Vencill,MG Advanced,Codehow,Won,2017-07-19,2017-07-27,3352.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,3393.0,Dustin Brinkmann,Central,8,7.9068786691495045,7.879291485082271,1,61
VN8YFKTN,Reed Clapper,GTXPro,Condax,Lost,2017-05-22,2017-05-25,0.0,medical,2017.0,4.54,9.0,United States,,,,Rocco Neubert,East,3,1.7119945007591924,2.302585092994046,0,58
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,marketing,1985.0,375.43,1190.0,United States,,MG,55.0,Dustin Brinkmann,Central,90,5.930732106979362,7.0825485693553,1,40
0U0GUDIX,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-09-14,2017-09-18,5421.0,finance,1987.0,1698.2,3798.0,United States,,GTX,5482.0,Dustin Brinkmann,Central,4,7.43791283104762,8.242493153187626,1,60
FCGE8U5M,Anna Snelling,MG Special,Betatech,Won,2017-04-18,2017-04-25,51.0,medical,1986.0,647.18,1185.0,Kenya,,MG,55.0,Dustin Brinkmann,Central,7,6.474168435556948,7.078341579557671,1,57
9QX62IL2,Elease Gluck,GTX Basic,Finjob,Won,2017-10-22,2017-10-29,544.0,employment,1988.0,2059.9,3644.0,United States,,GTX,550.0,Celia Rouche,West,7,7.630898059577463,8.201111644442758,1,56
IDA8D96H,Maureen Marcano,GTX Plus Pro,Zoomit,Lost,2017-07-05,2017-07-13,0.0,entertainment,1992.0,324.19,978.0,United States,,GTX,5482.0,Summer Sewald,West,8,5.7844096268933525,6.88653164253051,0,50
JDXET5H9,Cecily Lampkin,MG Special,Warephase,Won,2017-07-03,2017-08-31,51.0,services,1997.0,2041.73,5276.0,United States,,MG,55.0,Dustin Brinkmann,Central,59,7.622042427493597,8.571113033405668,1,40
F4V2FXK0,Anna Snelling,MG Special,Isdom,Won,2017-06-13,2017-06-24,58.0,medical,2002.0,3178.24,4540.0,United States,,MG,55.0,Dustin Brinkmann,Central,11,8.064397453499982,8.420902531097951,1,53
LXDCC260,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-07-06,2017-07-07,5966.0,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,5482.0,Melvin Marxen,Central,1,7.944669453180031,8.885717651712119,1,56
9L6ADU5C,Corliss Cosme,MG Advanced,Xx-zobam,Lost,2017-02-24,2017-05-11,0.0,entertainment,1989.0,3838.39,8274.0,United States,,MG,3393.0,Cara Losch,East,76,8.253068778796447,9.020994200245264,0,43
KP8ZZ3Y6,Kary Hendrixson,GTX Plus Basic,Labdrill,Lost,2017-10-11,2017-12-23,0.0,medical,1985.0,2741.37,9226.0,United States,,GTX,1096.0,Summer Sewald,West,73,7.916577789020406,9.129889247578555,0,46
EY0JZ32S,Corliss Cosme,GTX Plus Basic,Zotware,Lost,2017-12-05,2017-12-27,0.0,software,1979.0,4478.47,13809.0,United States,,GTX,1096.0,Cara Losch,East,22,8.407260014839183,9.533148246403337,0,42
SEF4LOIS,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-07-23,2017-07-25,0.0,software,1982.0,4618.0,10083.0,United States,,GTX,1096.0,Melvin Marxen,Central,2,8.437933510430605,9.218705288307811,0,58
8IOAX81S,Marty Freudenburg,GTX Plus Basic,Domzoom,Won,2017-07-27,2017-08-07,965.0,entertainment,1998.0,217.87,551.0,United States,,GTX,1096.0,Melvin Marxen,Central,11,5.3884779462559935,6.313548046277095,1,52
1XO519P4,Darcel Schlecht,MG Special,Genco Pura Olive Oil Company,Won,2017-10-07,2017-12-30,54.0,retail,2007.0,894.33,1635.0,Italy,,MG,55.0,Melvin Marxen,Central,84,6.797192365399952,7.400009517162692,1,44
9HWUTUXQ,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-09-30,2017-10-09,0.0,medical,2004.0,1618.89,3889.0,United States,,GTX,550.0,Celia Rouche,West,9,7.390113524686469,8.266164436612492,0,50
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564.0,employment,1988.0,2059.9,3644.0,United States,,GTX,550.0,Celia Rouche,West,77,7.630898059577463,8.201111644442758,1,44
BB46B5C7,Hayden Neloms,GTX Plus Basic,Zoomit,Lost,2017-08-27,2017-11-02,0.0,entertainment,1992.0,324.19,978.0,United States,,GTX,1096.0,Celia Rouche,West,67,5.7844096268933525,6.88653164253051,0,41
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-07-11,2017-07-12,576.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550.0,Melvin Marxen,Central,1,8.569233306863506,9.059052257762401,1,56
9D06AK8T,Markita Hansen,GTX Plus Basic,Kan-code,Won,2017-06-11,2017-08-10,1045.0,software,1982.0,11698.03,34288.0,United States,,GTX,1096.0,Celia Rouche,West,60,9.367261211366051,10.442579882010428,1,47
4Z7LYTKN,Anna Snelling,GTX Plus Pro,Treequote,Lost,2017-09-12,2017-12-06,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,5482.0,Dustin Brinkmann,Central,85,8.569233306863506,9.059052257762401,0,47
JJ17IHID,Garret Kinder,GTX Basic,Xx-zobam,Won,2017-09-16,2017-11-24,547.0,entertainment,1989.0,3838.39,8274.0,United States,,GTX,550.0,Cara Losch,East,69,8.253068778796447,9.020994200245264,1,46
QB4FISNE,Violet Mclelland,MG Special,Bluth Company,Lost,2017-08-26,2017-08-27,0.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,55.0,Cara Losch,East,1,7.1255405000516605,8.01565761455734,0,55
52FDATJV,James Ascencio,GTXPro,Cheers,Lost,2017-08-11,2017-08-24,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,,,Summer Sewald,West,13,8.35957985684692,8.77539495854551,0,42
1FHY3UGF,Corliss Cosme,GTXPro,Zotware,Lost,2017-10-05,2017-10-13,0.0,software,1979.0,4478.47,13809.0,United States,,,,Cara Losch,East,8,8.407260014839183,9.533148246403337,0,52
W2QJUK1Y,Moses Frase,GTX Basic,Betatech,Won,2017-10-16,2017-10-28,562.0,medical,1986.0,647.18,1185.0,Kenya,,GTX,550.0,Dustin Brinkmann,Central,12,6.474168435556948,7.078341579557671,1,63
5JO7SIGB,Darcel Schlecht,GTXPro,Conecom,Lost,2017-10-31,2017-11-10,0.0,technolgy,2005.0,1520.66,1806.0,United States,,,,Melvin Marxen,Central,10,7.3275571231903545,7.499423290592229,0,52
677XNEFB,Markita Hansen,MG Special,Y-corporation,Won,2017-03-26,2017-06-18,58.0,employment,1983.0,2871.35,9561.0,United States,,MG,55.0,Celia Rouche,West,84,7.962885789038285,9.165552189186048,1,48
6KM4E0V1,Darcel Schlecht,GTX Plus Pro,Inity,Lost,2017-09-11,2017-11-19,0.0,marketing,1986.0,2403.58,8801.0,United States,,GTX,5482.0,Melvin Marxen,Central,69,7.785130531114553,9.082734247371036,0,43
VNCFE4LQ,Vicki Laflamme,GTX Basic,J-Texon,Won,2017-04-03,2017-04-15,456.0,retail,1989.0,1388.67,3583.0,United States,,GTX,550.0,Celia Rouche,West,12,7.2368215878665625,8.18423477409482,1,62
MRXZTMM6,Kary Hendrixson,GTX Basic,Cheers,Won,2016-12-02,2017-03-20,515.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550.0,Summer Sewald,West,108,8.35957985684692,8.77539495854551,1,42
UO4KXDBC,Rosalina Dieter,MG Special,Rantouch,Lost,2017-01-23,2017-05-23,0.0,telecommunications,1994.0,1188.42,3015.0,United States,,MG,55.0,Celia Rouche,West,120,7.081221072332061,8.011686729127847,0,32
1RIY3IBH,Niesha Huffines,MG Advanced,Globex Corporation,Won,2017-06-10,2017-06-12,2724.0,technolgy,2000.0,1223.72,2497.0,Norway,,MG,3393.0,Melvin Marxen,Central,2,7.110467525423826,7.823245690685523,1,63
50HQRWGJ,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-03-07,2017-06-10,5256.0,finance,1993.0,646.1,883.0,United States,Golddex,,,Rocco Neubert,East,95,6.47250084206322,6.784457062637643,1,48
MJBD6V39,Moses Frase,MG Special,Conecom,Lost,2017-03-27,2017-05-01,0.0,technolgy,2005.0,1520.66,1806.0,United States,,MG,55.0,Dustin Brinkmann,Central,35,7.3275571231903545,7.499423290592229,0,40
UDKH3AM0,Marty Freudenburg,MG Special,Cancity,Won,2017-10-02,2017-10-09,56.0,retail,2001.0,718.62,2448.0,United States,,MG,55.0,Melvin Marxen,Central,7,6.578723294908609,7.803435056952168,1,55
BE0RAJF5,Vicki Laflamme,GTXPro,Faxquote,Lost,2017-07-26,2017-08-06,0.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,,,Celia Rouche,West,11,7.510332029356891,8.629807335785372,0,52
ZI1MPYF3,James Ascencio,MG Advanced,Dalttechnology,Won,2017-02-27,2017-06-05,3813.0,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,3393.0,Summer Sewald,West,98,4.603067977896221,4.574710978503383,1,41
VIZ9ZLVT,Moses Frase,GTX Plus Basic,Rundofase,Lost,2017-08-28,2017-11-30,0.0,technolgy,1983.0,1008.06,1238.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,94,6.916774483402297,7.122059881629142,0,42
AC5YXLIR,Kary Hendrixson,MG Special,Faxquote,Won,2017-01-19,2017-03-30,60.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,55.0,Summer Sewald,West,70,7.510332029356891,8.629807335785372,1,45
OB2PHGFR,Elease Gluck,MG Advanced,J-Texon,Won,2017-08-04,2017-11-04,3308.0,retail,1989.0,1388.67,3583.0,United States,,MG,3393.0,Celia Rouche,West,92,7.2368215878665625,8.18423477409482,1,46
E96ZTKHC,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-03-14,2017-03-17,542.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,550.0,Celia Rouche,West,3,8.757134074332273,9.728002573001161,1,57
PZ6TGFY6,Donn Cantrell,GTX Basic,Silis,Lost,2017-04-21,2017-05-07,0.0,medical,1994.0,2818.38,6290.0,United States,,GTX,550.0,Rocco Neubert,East,16,7.944272281603784,8.74687531957003,0,47
0MZIJDPM,Elease Gluck,MG Special,Faxquote,Won,2017-05-13,2017-09-13,54.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,55.0,Celia Rouche,West,123,7.510332029356891,8.629807335785372,1,38
CM2GVLV6,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2017-06-25,2017-07-08,5536.0,medical,1992.0,3922.42,6837.0,United States,,GTX,5482.0,Melvin Marxen,Central,13,8.274719001401705,8.830250570199247,1,44
IT2UBEW4,Rosie Papadopoulos,MG Special,Zotware,Won,2017-07-24,2017-07-25,59.0,software,1979.0,4478.47,13809.0,United States,,MG,55.0,Cara Losch,East,1,8.407260014839183,9.533148246403337,1,53
6ONKN1IM,Vicki Laflamme,MG Advanced,Newex,Lost,2017-06-01,2017-08-22,0.0,services,1991.0,1012.72,3492.0,Germany,,MG,3393.0,Celia Rouche,West,82,6.921382011896794,8.158516244806831,0,44
313EIVW4,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2017-07-02,2017-07-10,0.0,medical,2012.0,587.34,1356.0,Philipines,,GTX,1096.0,Dustin Brinkmann,Central,8,6.377305012079846,7.213031659834869,0,56
V01XCOAS,Boris Faz,MG Special,Umbrella Corporation,Lost,2017-08-13,2017-11-22,0.0,finance,1998.0,2022.14,5113.0,United States,,MG,55.0,Rocco Neubert,East,101,7.6124060389254975,8.539737155851132,0,38
M16WB7N8,Anna Snelling,GTX Plus Pro,Warephase,Lost,2017-04-26,2017-08-01,0.0,services,1997.0,2041.73,5276.0,United States,,GTX,5482.0,Dustin Brinkmann,Central,97,7.622042427493597,8.571113033405668,0,44
KLIOLWPC,Daniell Hammack,GTXPro,The New York Inquirer,Lost,2017-08-13,2017-08-17,0.0,medical,1996.0,439.21,792.0,United States,,,,Rocco Neubert,East,4,6.0872518857811775,6.675823221634848,0,60
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,550.0,Melvin Marxen,Central,87,7.9860526091348385,9.079776001955066,0,42
W7F056RK,Kami Bicknell,GTXPro,Sunnamplex,Won,2017-03-31,2017-04-01,5073.0,marketing,2008.0,894.37,1593.0,Poland,,,,Summer Sewald,West,1,6.797237040666615,7.374001859350161,1,53
V7DHDF8V,Darcel Schlecht,MG Advanced,Scottech,Lost,2017-05-25,2017-08-07,0.0,marketing,2012.0,45.39,100.0,United States,Inity,MG,3393.0,Melvin Marxen,Central,74,3.8370839187636525,4.61512051684126,0,44
1S09GEOL,Rosie Papadopoulos,GTX Basic,Bubba Gump,Lost,2017-08-10,2017-09-09,0.0,software,2002.0,987.39,2253.0,United States,,GTX,550.0,Cara Losch,East,30,6.896077356701882,7.720461694599722,0,43
V0XQVHQV,Jonathan Berthelot,MG Special,Gogozoom,Won,2017-10-05,2017-10-12,53.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55.0,Melvin Marxen,Central,7,4.473693823199706,5.236441962829949,1,54
NK2CHYT1,Cecily Lampkin,GTX Plus Basic,Ron-tech,Lost,2017-09-19,2017-11-08,0.0,medical,1992.0,3922.42,6837.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,50,8.274719001401705,8.830250570199247,0,42
T6ENEYKW,Garret Kinder,GTXPro,Ontomedia,Lost,2017-10-23,2017-11-04,0.0,employment,1997.0,882.12,2769.0,United States,,,,Cara Losch,East,12,6.783461091710096,7.926602599181384,0,64
E6WG7J0I,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,2017-04-05,2017-04-10,1083.0,software,2002.0,987.39,2253.0,United States,,GTX,1096.0,Cara Losch,East,5,6.896077356701882,7.720461694599722,1,56
019I751P,Anna Snelling,GTX Plus Basic,Statholdings,Won,2017-07-02,2017-07-09,1180.0,employment,1997.0,291.27,586.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,7,5.677678032570093,6.375024819828097,1,58
DWBSHB8M,Kami Bicknell,GTX Basic,Golddex,Lost,2017-02-03,2017-05-23,0.0,finance,2008.0,52.5,165.0,United States,,GTX,550.0,Summer Sewald,West,109,3.979681653901961,5.111987788356544,0,38
25YKPHX8,Donn Cantrell,GTX Basic,Kan-code,Won,2016-11-21,2017-03-21,462.0,software,1982.0,11698.03,34288.0,United States,,GTX,550.0,Rocco Neubert,East,120,9.367261211366051,10.442579882010428,1,42
VRSTX620,Niesha Huffines,GTX Plus Basic,Condax,Won,2017-06-23,2017-07-02,932.0,medical,2017.0,4.54,9.0,United States,,GTX,1096.0,Melvin Marxen,Central,9,1.7119945007591924,2.302585092994046,1,53
WH0DJCGL,Rosie Papadopoulos,MG Special,Zathunicon,Lost,2017-02-19,2017-06-14,0.0,retail,2010.0,71.12,144.0,United States,,MG,55.0,Cara Losch,East,115,4.2783313983351166,4.976733742420574,0,35
X7DYUDEB,Anna Snelling,MG Special,Condax,Won,2017-08-23,2017-11-14,58.0,medical,2017.0,4.54,9.0,United States,,MG,55.0,Dustin Brinkmann,Central,83,1.7119945007591924,2.302585092994046,1,44
ZCCBTBIQ,Vicki Laflamme,GTXPro,Doncon,Lost,2017-07-22,2017-07-23,0.0,technolgy,2010.0,587.72,1501.0,United States,,,,Celia Rouche,West,1,6.377950688618344,7.31455283232408,0,56
CDUIUYY2,Moses Frase,MG Advanced,Finhigh,Won,2017-03-18,2017-06-11,3619.0,finance,2006.0,1102.43,1759.0,United States,,MG,3393.0,Dustin Brinkmann,Central,85,7.00617878915823,7.473069088032197,1,43
CC3B5DSU,Anna Snelling,GTX Plus Pro,Treequote,Lost,2017-07-06,2017-07-16,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,5482.0,Dustin Brinkmann,Central,10,8.569233306863506,9.059052257762401,0,54
7AL9GWK6,Lajuana Vencill,GTX Plus Basic,Codehow,Won,2017-04-10,2017-06-02,1047.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096.0,Dustin Brinkmann,Central,53,7.9068786691495045,7.879291485082271,1,47
N7WUBQR0,Kary Hendrixson,GTX Plus Basic,Singletechno,Lost,2017-06-04,2017-09-17,0.0,retail,1996.0,2214.94,5374.0,United States,,GTX,1096.0,Summer Sewald,West,105,7.703431971688343,8.589513852995864,0,46
MV4DK68W,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-10-19,2017-10-26,451.0,medical,1992.0,3922.42,6837.0,United States,,GTX,550.0,Dustin Brinkmann,Central,7,8.274719001401705,8.830250570199247,1,64
HY7D36UC,Violet Mclelland,MG Special,Umbrella Corporation,Won,2017-09-30,2017-12-22,63.0,finance,1998.0,2022.14,5113.0,United States,,MG,55.0,Cara Losch,East,83,7.6124060389254975,8.539737155851132,1,43
OTDDPHWJ,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Lost,2017-03-22,2017-05-28,0.0,retail,2007.0,894.33,1635.0,Italy,,,,Melvin Marxen,Central,67,6.797192365399952,7.400009517162692,0,44
M7Y1LHHA,Boris Faz,GTX Basic,Zathunicon,Won,2017-07-09,2017-07-16,457.0,retail,2010.0,71.12,144.0,United States,,GTX,550.0,Rocco Neubert,East,7,4.2783313983351166,4.976733742420574,1,55
I7QSO0VZ,Cecily Lampkin,GTX Basic,Rundofase,Won,2017-07-02,2017-07-04,480.0,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550.0,Dustin Brinkmann,Central,2,6.916774483402297,7.122059881629142,1,57
M842E8JB,Violet Mclelland,MG Special,Donware,Lost,2017-01-16,2017-03-13,0.0,marketing,1999.0,1197.44,2570.0,United States,,MG,55.0,Cara Losch,East,56,7.088775990043044,7.852050207265889,0,43
5H27L6YI,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2017-10-07,2017-10-15,0.0,finance,2006.0,1102.43,1759.0,United States,,GTX,1096.0,Melvin Marxen,Central,8,7.00617878915823,7.473069088032197,0,54
TTY0X4TG,Darcel Schlecht,GTXPro,Dontechi,Won,2017-02-01,2017-05-05,5127.0,software,1982.0,4618.0,10083.0,United States,,,,Melvin Marxen,Central,93,8.437933510430605,9.218705288307811,1,43
I0D1O3GX,Boris Faz,GTX Basic,Xx-zobam,Lost,2017-03-23,2017-04-01,0.0,entertainment,1989.0,3838.39,8274.0,United States,,GTX,550.0,Rocco Neubert,East,9,8.253068778796447,9.020994200245264,0,47
DE5WRZ6B,Violet Mclelland,GTXPro,Gekko & Co,Lost,2017-05-04,2017-08-06,0.0,retail,1990.0,2520.83,3502.0,United States,,,,Cara Losch,East,94,7.832740107432939,8.161375023197486,0,44
HEMKK91Z,Elease Gluck,MG Advanced,Plusstrip,Won,2017-11-17,2017-12-13,3538.0,entertainment,2002.0,349.81,315.0,United States,,MG,3393.0,Celia Rouche,West,26,5.860244766363111,5.755742213586912,1,44
GQPQ6XBD,Elease Gluck,GTX Basic,Blackzim,Won,2017-05-21,2017-06-06,562.0,retail,2009.0,497.11,1588.0,United States,,GTX,550.0,Celia Rouche,West,16,6.210820936167614,7.370860166536716,1,44
4ATO2S4S,Violet Mclelland,MG Special,Bubba Gump,Won,2017-11-08,2017-12-27,56.0,software,2002.0,987.39,2253.0,United States,,MG,55.0,Cara Losch,East,49,6.896077356701882,7.720461694599722,1,43
2PP30ME4,Corliss Cosme,GTX Plus Basic,Konex,Lost,2017-08-06,2017-11-04,0.0,technolgy,1980.0,7708.38,13756.0,United States,,GTX,1096.0,Cara Losch,East,90,8.950193048278516,9.529303064460995,0,42
0GYOOM2R,Jonathan Berthelot,GTXPro,Scottech,Lost,2017-08-18,2017-08-25,0.0,marketing,2012.0,45.39,100.0,United States,Inity,,,Melvin Marxen,Central,7,3.8370839187636525,4.61512051684126,0,52
54JFGNXN,Lajuana Vencill,GTX Basic,Cancity,Won,2017-03-24,2017-05-27,648.0,retail,2001.0,718.62,2448.0,United States,,GTX,550.0,Dustin Brinkmann,Central,64,6.578723294908609,7.803435056952168,1,48
SV3T5L5N,Anna Snelling,GTX Plus Basic,Ron-tech,Won,2017-07-20,2017-07-21,1160.0,medical,1992.0,3922.42,6837.0,United States,,GTX,1096.0,Dustin Brinkmann,Central,1,8.274719001401705,8.830250570199247,1,58
49USIHDH,Marty Freudenburg,MG Advanced,Rundofase,Lost,2017-04-01,2017-04-10,0.0,technolgy,1983.0,1008.06,1238.0,United States,,MG,3393.0,Melvin Marxen,Central,9,6.916774483402297,7.122059881629142,0,50
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,medical,2017.0,4.54,9.0,United States,,GTX,550.0,Summer Sewald,West,107,1.7119945007591924,2.302585092994046,1,33
S02S3TVE,Vicki Laflamme,GTX Plus Basic,Plusstrip,Won,2017-06-10,2017-06-21,1118.0,entertainment,2002.0,349.81,315.0,United States,,GTX,1096.0,Celia Rouche,West,11,5.860244766363111,5.755742213586912,1,51
